timestamp,aerosol_optical_depth,alder_pollen,ammonia,apparent_temperature,birch_pollen,carbon_monoxide,cloud_cover,cloud_cover_high,cloud_cover_low,cloud_cover_mid,dew_point_2m,diffuse_radiation,direct_radiation,dust,et0_fao_evapotranspiration,european_aqi,european_aqi_nitrogen_dioxide,european_aqi_ozone,european_aqi_pm10,european_aqi_pm2_5,european_aqi_sulphur_dioxide,grass_pollen,is_day,mugwort_pollen,nitrogen_dioxide,olive_pollen,ozone,pm10,pm2_5,precipitation,ragweed_pollen,rain,relative_humidity_2m,shortwave_radiation,snow_depth,snowfall,sulphur_dioxide,sunshine_duration,surface_pressure,temperature_2m,terrestrial_radiation,vapour_pressure_deficit,visibility,weather_code,wind_direction_10m,wind_direction_80m,wind_gusts_10m,wind_speed_10m,wind_speed_80m
2024-05-01 00:00:00+00:00,0.35,0.0,0.0,13.7,0.0,967.0,37.0,36.0,0.0,2.0,7.8,0.0,0.0,6.0,0.04,31.0,31.0,2.0,29.0,30.0,1.0,0.0,0.0,0.0,67.8,0.0,6.0,36.6,24.2,0.0,0.0,0.0,60.0,0.0,0.0,0.0,4.5,0.0,948.2,15.6,0.0,0.71,0.0,1.0,313.0,0.0,22.3,9.4,0.0
2024-05-01 01:00:00+00:00,0.35,0.0,0.0,11.5,0.0,951.0,62.0,60.0,0.0,4.0,8.5,0.0,0.0,6.0,0.03,31.0,29.0,2.0,30.0,31.0,1.0,0.0,0.0,0.0,63.1,0.0,6.0,34.5,22.8,0.0,0.0,0.0,71.0,0.0,0.0,0.0,3.9,0.0,947.4,13.6,0.0,0.45,0.0,2.0,347.0,0.0,15.8,11.4,0.0
2024-05-01 02:00:00+00:00,0.35,0.0,0.0,12.9,0.0,913.0,99.0,99.0,0.0,2.0,8.2,0.0,0.0,6.0,0.01,31.0,27.0,3.0,30.0,31.0,1.0,0.0,0.0,0.0,57.2,0.0,7.0,32.1,21.2,0.0,0.0,0.0,67.0,0.0,0.0,0.0,3.3,0.0,947.3,14.3,0.0,0.54,0.0,3.0,34.0,0.0,13.0,6.5,0.0
2024-05-01 03:00:00+00:00,0.33,0.0,0.0,11.0,0.0,842.0,64.0,64.0,0.0,3.0,8.8,0.0,0.0,5.0,0.01,32.0,24.0,2.0,31.0,32.0,1.0,0.0,0.0,0.0,50.0,0.0,6.0,28.3,18.7,0.0,0.0,0.0,78.0,0.0,0.0,0.0,2.7,0.0,947.0,12.5,0.0,0.32,0.0,2.0,21.0,0.0,10.1,8.1,0.0
2024-05-01 04:00:00+00:00,0.29,0.0,0.0,11.7,0.0,748.0,16.0,16.0,0.0,0.0,8.6,0.0,0.0,3.0,0.0,33.0,21.0,2.0,31.0,33.0,0.0,0.0,0.0,0.0,41.6,0.0,5.0,25.0,16.3,0.0,0.0,0.0,76.0,0.0,0.0,0.0,2.1,0.0,947.0,12.6,0.0,0.35,0.0,0.0,323.0,0.0,10.1,3.6,0.0
2024-05-01 05:00:00+00:00,0.26,0.0,0.0,10.7,0.0,535.0,1.0,0.0,0.0,0.0,8.4,0.0,0.0,8.0,0.0,34.0,13.0,11.0,32.0,34.0,0.0,0.0,0.0,0.0,25.9,0.0,27.0,25.7,16.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,2.3,0.0,947.3,11.9,0.0,0.3,0.0,0.0,292.0,0.0,9.0,5.8,0.0
2024-05-01 06:00:00+00:00,0.22,0.0,0.0,12.7,0.0,531.0,46.0,46.0,0.0,0.0,8.5,13.0,2.0,19.0,0.06,35.0,13.0,18.0,33.0,35.0,1.0,0.0,1.0,0.0,25.3,0.0,46.0,25.6,15.5,0.0,0.0,0.0,65.0,15.0,0.0,0.0,3.6,0.0,947.4,15.1,52.1,0.61,0.0,1.0,320.0,0.0,23.0,13.6,0.0
2024-05-01 07:00:00+00:00,0.2,0.0,0.0,15.4,0.0,524.0,34.0,34.0,0.0,0.0,10.4,84.0,47.0,35.0,0.11,36.0,12.0,29.0,33.0,36.0,1.0,0.0,1.0,0.0,24.3,0.0,72.0,34.5,19.5,0.0,0.0,0.0,65.0,131.0,0.0,0.0,5.5,3600.0,948.6,17.0,313.2,0.68,0.0,1.0,311.0,0.0,22.0,12.0,0.0
2024-05-01 08:00:00+00:00,0.19,0.0,0.0,18.9,0.0,498.0,0.0,0.0,0.0,0.0,11.6,141.0,177.0,45.0,0.21,39.0,11.0,39.0,34.0,37.0,1.0,0.0,1.0,0.0,22.1,0.0,97.0,46.9,21.9,0.0,0.0,0.0,59.0,318.0,0.0,0.0,7.4,3600.0,949.5,19.8,587.4,0.94,0.0,0.0,313.0,0.0,19.4,9.4,0.0
2024-05-01 09:00:00+00:00,0.18,0.0,0.0,20.9,0.0,438.0,1.0,1.0,0.0,0.0,10.8,166.0,360.0,44.0,0.36,52.0,9.0,52.0,36.0,38.0,2.0,0.0,1.0,0.0,17.5,0.0,118.0,47.1,22.5,0.0,0.0,0.0,48.0,526.0,0.0,0.0,9.4,3600.0,950.3,22.1,834.8,1.38,0.0,0.0,316.0,0.0,21.2,9.9,0.0
2024-05-01 10:00:00+00:00,0.19,0.0,0.0,23.0,0.0,361.0,0.0,0.0,0.0,0.0,9.2,189.0,514.0,38.0,0.48,62.0,6.0,62.0,37.0,39.0,2.0,0.0,1.0,0.0,11.7,0.0,139.0,43.7,21.6,0.0,0.0,0.0,40.0,703.0,0.0,0.0,11.3,3600.0,950.8,23.6,1038.6,1.76,0.0,0.0,317.0,0.0,21.6,9.4,0.0
2024-05-01 11:00:00+00:00,0.2,0.0,0.0,24.7,0.0,301.0,0.0,0.0,0.0,0.0,8.8,205.0,630.0,32.0,0.58,65.0,4.0,65.0,37.0,40.0,2.0,0.0,1.0,0.0,7.3,0.0,155.0,40.5,20.8,0.0,0.0,0.0,36.0,835.0,0.0,0.0,12.3,3600.0,951.0,24.7,1185.0,1.98,0.0,0.0,310.0,0.0,22.0,9.4,0.0
2024-05-01 12:00:00+00:00,0.21,0.0,0.0,25.8,0.0,274.0,0.0,0.0,0.0,0.0,8.6,212.0,695.0,28.0,0.64,67.0,3.0,67.0,36.0,40.0,2.0,0.0,1.0,0.0,5.2,0.0,167.0,37.6,20.2,0.0,0.0,0.0,34.0,907.0,0.0,0.0,11.5,3600.0,950.8,25.4,1263.9,2.13,0.0,0.0,307.0,0.0,22.3,9.0,0.0
2024-05-01 13:00:00+00:00,0.21,0.0,0.0,26.6,0.0,265.0,0.0,0.0,0.0,0.0,8.1,212.0,701.0,23.0,0.65,68.0,2.0,68.0,36.0,40.0,2.0,0.0,1.0,0.0,4.5,0.0,176.0,34.6,19.0,0.0,0.0,0.0,32.0,913.0,0.0,0.0,9.8,3600.0,950.5,26.1,1270.0,2.3,0.0,0.0,300.0,0.0,22.0,7.9,0.0
2024-05-01 14:00:00+00:00,0.2,0.0,0.0,26.5,0.0,264.0,2.0,2.0,0.0,0.0,7.7,205.0,647.0,19.0,0.61,69.0,2.0,69.0,35.0,40.0,2.0,0.0,1.0,0.0,4.6,0.0,180.0,31.4,17.8,0.0,0.0,0.0,30.0,852.0,0.0,0.0,8.4,3600.0,950.0,26.4,1202.9,2.39,0.0,0.0,289.0,0.0,20.2,7.6,0.0
2024-05-01 15:00:00+00:00,0.19,0.0,0.0,25.5,0.0,244.0,9.0,9.0,0.0,0.0,7.3,191.0,540.0,15.0,0.54,69.0,2.0,69.0,35.0,40.0,2.0,0.0,1.0,0.0,3.2,0.0,182.0,28.6,16.5,0.0,0.0,0.0,30.0,731.0,0.0,0.0,8.1,3600.0,949.5,26.4,1067.2,2.41,0.0,0.0,294.0,0.0,19.8,8.7,0.0
2024-05-01 16:00:00+00:00,0.18,0.0,0.0,23.9,0.0,231.0,0.0,0.0,0.0,0.0,7.2,174.0,385.0,12.0,0.43,69.0,1.0,69.0,34.0,40.0,2.0,0.0,1.0,0.0,2.8,0.0,178.0,26.1,15.5,0.0,0.0,0.0,31.0,559.0,0.0,0.0,8.2,3600.0,949.3,25.9,872.2,2.32,0.0,0.0,299.0,0.0,19.8,9.5,0.0
2024-05-01 17:00:00+00:00,0.22,0.0,0.0,23.3,0.0,314.0,1.0,1.0,0.0,0.0,9.8,138.0,228.0,27.0,0.29,68.0,5.0,68.0,34.0,39.0,2.0,0.0,1.0,0.0,10.8,0.0,175.0,36.6,19.3,0.0,0.0,0.0,39.0,366.0,0.0,0.0,9.6,3600.0,949.0,24.7,631.2,1.9,0.0,0.0,302.0,0.0,19.1,8.9,0.0
2024-05-01 18:00:00+00:00,0.21,0.0,0.0,22.2,0.0,595.0,0.0,0.0,0.0,0.0,12.9,91.0,77.0,22.0,0.13,61.0,19.0,61.0,34.0,40.0,2.0,0.0,1.0,0.0,37.8,0.0,134.0,36.8,22.3,0.0,0.0,0.0,56.0,168.0,0.0,0.0,9.6,3600.0,948.7,22.1,360.6,1.17,0.0,0.0,303.0,0.0,14.4,6.0,0.0
2024-05-01 19:00:00+00:00,0.18,0.0,0.0,18.5,0.0,982.0,0.0,0.0,0.0,0.0,11.2,22.0,6.0,14.0,0.05,41.0,34.0,30.0,35.0,41.0,2.0,0.0,0.0,0.0,74.7,0.0,76.0,41.4,26.9,0.0,0.0,0.0,61.0,28.0,0.0,0.0,9.7,320.22,948.1,19.0,85.6,0.87,0.0,0.0,286.0,0.0,10.8,6.7,0.0
2024-05-01 20:00:00+00:00,0.17,0.0,0.0,16.4,0.0,1269.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,8.0,0.04,47.0,47.0,13.0,35.0,42.0,2.0,0.0,0.0,0.0,101.0,0.0,33.0,48.2,32.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,9.5,0.0,948.4,17.7,0.0,0.7,0.0,0.0,291.0,0.0,17.6,11.2,0.0
2024-05-01 21:00:00+00:00,0.17,0.0,0.0,15.7,0.0,1375.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,5.0,0.04,52.0,52.0,7.0,36.0,44.0,2.0,0.0,0.0,0.0,107.6,0.0,17.0,50.9,34.1,0.0,0.0,0.0,59.0,0.0,0.0,0.0,9.1,0.0,949.5,17.4,0.0,0.81,0.0,0.0,299.0,0.0,18.4,10.3,0.0
2024-05-01 22:00:00+00:00,0.18,0.0,0.0,14.8,0.0,1381.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,5.0,0.03,49.0,49.0,6.0,36.0,46.0,2.0,0.0,0.0,0.0,103.6,0.0,15.0,50.6,34.2,0.0,0.0,0.0,59.0,0.0,0.0,0.0,8.6,0.0,949.9,16.5,0.0,0.76,0.0,0.0,310.0,0.0,16.6,8.4,0.0
2024-05-01 23:00:00+00:00,0.18,0.0,0.0,13.8,0.0,1329.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,4.0,0.02,47.0,43.0,7.0,37.0,47.0,2.0,0.0,0.0,0.0,94.6,0.0,17.0,48.7,33.2,0.0,0.0,0.0,62.0,0.0,0.0,0.0,7.8,0.0,949.8,15.3,0.0,0.65,0.0,0.0,340.0,0.0,13.3,7.3,0.0
2024-05-02 00:00:00+00:00,0.18,0.0,0.0,12.5,0.0,1208.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,3.0,0.02,49.0,36.0,8.0,37.0,49.0,1.0,0.0,0.0,0.0,80.2,0.0,21.0,43.7,30.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,6.6,0.0,949.6,14.3,0.0,0.55,0.0,0.0,339.0,0.0,11.5,8.9,0.0
2024-05-02 01:00:00+00:00,0.18,0.0,0.0,12.4,0.0,1028.0,8.0,8.0,0.0,0.0,7.6,0.0,0.0,2.0,0.02,50.0,28.0,12.0,37.0,50.0,1.0,0.0,0.0,0.0,60.9,0.0,29.0,37.7,26.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,5.1,0.0,948.9,14.2,0.0,0.58,0.0,0.0,326.0,0.0,11.5,7.8,0.0
2024-05-02 02:00:00+00:00,0.19,0.0,0.0,11.8,0.0,860.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,2.0,0.02,50.0,22.0,14.0,38.0,50.0,1.0,0.0,0.0,0.0,44.4,0.0,36.0,32.8,22.5,0.0,0.0,0.0,66.0,0.0,0.0,0.0,4.0,0.0,948.4,13.7,0.0,0.54,0.0,0.0,331.0,0.0,10.8,8.2,0.0
2024-05-02 03:00:00+00:00,0.19,0.0,0.0,11.0,0.0,706.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,2.0,0.02,50.0,16.0,17.0,38.0,50.0,1.0,0.0,0.0,0.0,32.5,0.0,42.0,29.0,19.8,0.0,0.0,0.0,69.0,0.0,0.0,0.0,3.5,0.0,948.0,13.1,0.0,0.47,0.0,0.0,347.0,0.0,11.5,9.6,0.0
2024-05-02 04:00:00+00:00,0.18,0.0,0.0,10.8,0.0,564.0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,2.0,0.02,51.0,12.0,19.0,38.0,51.0,1.0,0.0,0.0,0.0,23.3,0.0,47.0,25.9,17.6,0.0,0.0,0.0,69.0,0.0,0.0,0.0,3.5,0.0,947.6,12.9,0.0,0.46,0.0,0.0,353.0,0.0,11.9,9.4,0.0
2024-05-02 05:00:00+00:00,0.18,0.0,0.0,14.6,0.0,600.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,3.0,0.0,51.0,13.0,12.0,38.0,51.0,0.0,0.0,0.0,0.0,25.3,0.0,29.0,19.0,12.7,0.0,0.0,0.0,52.0,0.0,0.0,0.0,2.3,0.0,948.4,15.9,0.0,0.87,0.0,0.0,270.0,0.0,10.8,2.5,0.0
2024-05-02 06:00:00+00:00,0.17,0.0,0.0,16.2,0.0,692.0,0.0,0.0,0.0,0.0,9.9,14.0,3.0,4.0,0.02,50.0,15.0,14.0,37.0,50.0,1.0,0.0,1.0,0.0,29.9,0.0,36.0,20.4,13.4,0.0,0.0,0.0,64.0,17.0,0.0,0.0,3.0,0.0,949.3,16.8,54.9,0.68,0.0,0.0,236.0,0.0,6.1,3.9,0.0
2024-05-02 07:00:00+00:00,0.17,0.0,0.0,18.0,0.0,812.0,0.0,0.0,0.0,0.0,11.3,81.0,58.0,6.0,0.09,50.0,18.0,19.0,37.0,50.0,1.0,0.0,1.0,0.0,35.7,0.0,47.0,26.8,17.5,0.0,0.0,0.0,64.0,139.0,0.0,0.0,4.0,3600.0,950.2,18.3,317.2,0.76,0.0,0.0,300.0,0.0,9.0,5.0,0.0
2024-05-02 08:00:00+00:00,0.17,0.0,0.0,21.2,0.0,850.0,0.0,0.0,0.0,0.0,12.3,132.0,198.0,8.0,0.21,50.0,18.0,26.0,37.0,50.0,1.0,0.0,1.0,0.0,37.0,0.0,65.0,33.8,21.9,0.0,0.0,0.0,57.0,330.0,0.0,0.0,5.3,3600.0,951.3,21.1,590.8,1.07,0.0,0.0,285.0,0.0,11.9,4.1,0.0
2024-05-02 09:00:00+00:00,0.18,0.0,0.0,23.1,0.0,728.0,0.0,0.0,0.0,0.0,12.6,166.0,363.0,9.0,0.36,50.0,15.0,39.0,36.0,50.0,1.0,0.0,1.0,0.0,29.2,0.0,98.0,36.2,22.5,0.0,0.0,0.0,51.0,529.0,0.0,0.0,7.4,3600.0,952.4,23.4,837.7,1.42,0.0,0.0,287.0,0.0,17.3,7.5,0.0
2024-05-02 10:00:00+00:00,0.21,0.0,0.0,25.5,0.0,524.0,0.0,0.0,0.0,0.0,12.3,189.0,513.0,9.0,0.5,62.0,8.0,62.0,36.0,50.0,2.0,0.0,1.0,0.0,16.8,0.0,139.0,36.8,23.6,0.0,0.0,0.0,44.0,702.0,0.0,0.0,9.9,3600.0,952.6,25.3,1041.0,1.79,0.0,0.0,301.0,0.0,21.6,9.7,0.0
2024-05-02 11:00:00+00:00,0.22,0.0,0.0,27.8,0.0,364.0,0.0,0.0,0.0,0.0,12.1,204.0,627.0,10.0,0.6,67.0,4.0,67.0,36.0,50.0,2.0,0.0,1.0,0.0,7.3,0.0,169.0,37.6,24.2,0.0,0.0,0.0,40.0,831.0,0.0,0.0,11.2,3600.0,952.5,27.0,1186.9,2.14,0.0,0.0,304.0,0.0,22.0,9.6,0.0
2024-05-02 12:00:00+00:00,0.23,0.0,0.0,29.0,0.0,300.0,0.0,0.0,0.0,0.0,11.1,211.0,690.0,12.0,0.67,69.0,2.0,69.0,35.0,50.0,2.0,0.0,1.0,0.0,3.9,0.0,178.0,38.5,24.3,0.0,0.0,0.0,35.0,901.0,0.0,0.0,10.3,3600.0,952.0,28.1,1265.5,2.48,0.0,0.0,295.0,0.0,22.7,10.3,0.0
2024-05-02 13:00:00+00:00,0.23,0.0,0.0,29.3,0.0,281.0,0.0,0.0,0.0,0.0,11.3,213.0,695.0,14.0,0.68,68.0,2.0,68.0,36.0,51.0,2.0,0.0,1.0,0.0,3.5,0.0,175.0,38.2,23.7,0.0,0.0,0.0,34.0,908.0,0.0,0.0,8.2,3600.0,951.5,28.5,1271.5,2.55,0.0,0.0,293.0,0.0,24.5,11.0,0.0
2024-05-02 14:00:00+00:00,0.22,0.0,0.0,29.5,0.0,277.0,37.0,37.0,0.0,0.0,11.6,205.0,643.0,15.0,0.64,67.0,2.0,67.0,36.0,52.0,1.0,0.0,1.0,0.0,4.3,0.0,170.0,36.8,22.5,0.0,0.0,0.0,35.0,848.0,0.0,0.0,6.7,3600.0,950.7,28.7,1204.4,2.57,0.0,1.0,291.0,0.0,24.1,10.0,0.0
2024-05-02 15:00:00+00:00,0.21,0.0,0.0,28.8,0.0,253.0,68.0,68.0,0.0,0.0,11.8,192.0,537.0,15.0,0.56,67.0,2.0,67.0,36.0,53.0,1.0,0.0,1.0,0.0,3.2,0.0,170.0,36.2,22.1,0.0,0.0,0.0,35.0,729.0,0.0,0.0,6.7,3600.0,950.1,28.7,1068.9,2.55,0.0,2.0,290.0,0.0,22.0,10.4,0.0
2024-05-02 16:00:00+00:00,0.2,0.0,0.0,27.7,0.0,244.0,1.0,1.0,0.0,0.0,11.9,172.0,390.0,15.0,0.44,67.0,2.0,67.0,36.0,54.0,1.0,0.0,1.0,0.0,3.2,0.0,167.0,35.7,21.7,0.0,0.0,0.0,36.0,562.0,0.0,0.0,7.3,3600.0,949.6,28.4,874.1,2.48,0.0,0.0,293.0,0.0,21.2,9.0,0.0
2024-05-02 17:00:00+00:00,0.21,0.0,0.0,27.8,0.0,353.0,0.0,0.0,0.0,0.0,14.2,139.0,227.0,13.0,0.29,69.0,6.0,69.0,37.0,55.0,2.0,0.0,1.0,0.0,11.7,0.0,178.0,35.7,22.2,0.0,0.0,0.0,44.0,366.0,0.0,0.0,9.8,3600.0,949.4,27.5,633.5,2.04,0.0,0.0,282.0,0.0,18.0,7.0,0.0
2024-05-02 18:00:00+00:00,0.23,0.0,0.0,25.0,0.0,589.0,97.0,97.0,0.0,0.0,14.6,93.0,75.0,11.0,0.16,62.0,17.0,62.0,37.0,55.0,2.0,0.0,1.0,0.0,33.7,0.0,139.0,44.0,29.0,0.0,0.0,0.0,53.0,168.0,0.0,0.0,9.3,3600.0,949.6,24.8,363.4,1.47,0.0,3.0,270.0,0.0,15.1,9.0,0.0
2024-05-02 19:00:00+00:00,0.23,0.0,0.0,22.0,0.0,916.0,0.0,0.0,0.0,0.0,13.6,24.0,5.0,8.0,0.08,56.0,30.0,34.0,37.0,56.0,2.0,0.0,0.0,0.0,64.0,0.0,85.0,46.8,31.7,0.0,0.0,0.0,58.0,29.0,0.0,0.0,8.5,12.58,949.3,22.4,88.2,1.14,0.0,0.0,282.0,0.0,17.3,10.7,0.0
2024-05-02 20:00:00+00:00,0.23,0.0,0.0,20.2,0.0,1179.0,0.0,0.0,0.0,0.0,13.1,0.0,0.0,5.0,0.04,57.0,38.0,17.0,37.0,57.0,2.0,0.0,0.0,0.0,86.1,0.0,43.0,47.6,32.4,0.0,0.0,0.0,62.0,0.0,0.0,0.0,7.8,0.0,949.7,20.7,0.0,0.94,0.0,0.0,300.0,0.0,17.6,10.0,0.0
2024-05-02 21:00:00+00:00,0.25,0.0,0.0,18.7,0.0,1338.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,4.0,0.03,57.0,43.0,9.0,37.0,57.0,1.0,0.0,0.0,0.0,93.9,0.0,23.0,50.2,34.2,0.0,0.0,0.0,62.0,0.0,0.0,0.0,7.2,0.0,950.2,19.3,0.0,0.85,0.0,0.0,317.0,0.0,16.6,8.4,0.0
2024-05-02 22:00:00+00:00,0.26,0.0,0.0,17.2,0.0,1432.0,22.0,22.0,0.0,0.0,11.0,0.0,0.0,3.0,0.03,57.0,42.0,6.0,37.0,57.0,1.0,0.0,0.0,0.0,93.6,0.0,14.0,51.5,35.6,0.0,0.0,0.0,63.0,0.0,0.0,0.0,6.7,0.0,950.2,18.0,0.0,0.76,0.0,1.0,337.0,0.0,13.0,8.2,0.0
2024-05-02 23:00:00+00:00,0.26,0.0,0.0,15.3,0.0,1427.0,4.0,4.0,0.0,0.0,11.2,0.0,0.0,2.0,0.03,57.0,39.0,5.0,37.0,57.0,1.0,0.0,0.0,0.0,87.3,0.0,12.0,49.1,34.1,0.0,0.0,0.0,71.0,0.0,0.0,0.0,6.1,0.0,950.1,16.5,0.0,0.54,0.0,0.0,346.0,0.0,12.6,10.7,0.0
2024-05-03 00:00:00+00:00,0.25,0.0,0.0,14.7,0.0,1262.0,100.0,100.0,0.0,0.0,11.1,0.0,0.0,2.0,0.02,58.0,33.0,8.0,37.0,58.0,1.0,0.0,0.0,0.0,72.4,0.0,19.0,43.9,30.4,0.0,0.0,0.0,74.0,0.0,0.0,0.0,5.4,0.0,949.4,15.8,0.0,0.47,0.0,3.0,2.0,0.0,12.6,10.1,0.0
2024-05-03 01:00:00+00:00,0.24,0.0,0.0,15.2,0.0,997.0,100.0,100.0,0.0,0.0,10.8,0.0,0.0,2.0,0.01,58.0,25.0,14.0,37.0,58.0,1.0,0.0,0.0,0.0,51.5,0.0,34.0,38.2,26.4,0.0,0.0,0.0,72.0,0.0,0.0,0.0,4.7,0.0,949.1,15.8,0.0,0.5,0.0,3.0,310.0,0.0,11.5,5.6,0.0
2024-05-03 02:00:00+00:00,0.23,0.0,0.0,15.5,0.0,774.0,99.0,99.0,0.0,0.0,10.6,0.0,0.0,2.0,0.01,58.0,17.0,18.0,37.0,58.0,1.0,0.0,0.0,0.0,34.7,0.0,44.0,32.8,22.7,0.0,0.0,0.0,70.0,0.0,0.0,0.0,4.1,0.0,949.0,16.0,0.0,0.55,0.0,3.0,286.0,0.0,6.8,5.2,0.0
2024-05-03 03:00:00+00:00,0.23,0.0,0.0,15.6,0.0,628.0,100.0,100.0,0.0,0.0,10.6,0.0,0.0,2.0,0.01,58.0,13.0,18.0,37.0,58.0,1.0,0.0,0.0,0.0,25.1,0.0,46.0,27.9,19.2,0.0,0.0,0.0,69.0,0.0,0.0,0.0,3.5,0.0,948.9,16.2,0.0,0.57,0.0,3.0,342.0,0.0,6.5,5.7,0.0
2024-05-03 04:00:00+00:00,0.23,0.0,0.0,15.3,0.0,524.0,80.0,80.0,0.0,0.0,11.1,0.0,0.0,2.0,0.02,58.0,10.0,17.0,37.0,58.0,1.0,0.0,0.0,0.0,19.5,0.0,43.0,23.9,16.4,0.0,0.0,0.0,72.0,0.0,0.0,0.0,3.1,0.0,948.3,16.1,0.0,0.51,0.0,3.0,27.0,0.0,10.1,8.0,0.0
2024-05-03 05:00:00+00:00,0.23,0.0,0.0,18.4,0.0,639.0,62.0,62.0,0.0,0.0,10.9,0.0,0.0,3.0,0.0,57.0,13.0,6.0,37.0,57.0,0.0,0.0,0.0,0.0,25.8,0.0,16.0,18.2,12.3,0.0,0.0,0.0,62.0,0.0,0.0,0.0,1.7,0.0,949.0,18.4,0.0,0.8,0.0,2.0,233.0,0.0,9.0,1.8,0.0
2024-05-03 06:00:00+00:00,0.23,0.0,0.0,19.5,0.0,764.0,100.0,100.0,0.0,0.0,12.1,14.0,3.0,4.0,0.02,57.0,16.0,7.0,37.0,57.0,0.0,0.0,1.0,0.0,31.6,0.0,18.0,21.0,13.8,0.0,0.0,0.0,63.0,17.0,0.0,0.0,1.9,0.0,950.1,19.2,57.6,0.82,0.0,3.0,98.0,0.0,2.5,2.5,0.0
2024-05-03 07:00:00+00:00,0.24,0.0,0.0,20.6,0.0,927.0,80.0,80.0,0.0,0.0,13.6,83.0,55.0,6.0,0.1,57.0,20.0,9.0,37.0,57.0,0.0,0.0,1.0,0.0,39.2,0.0,23.0,29.2,18.9,0.0,0.0,0.0,66.0,138.0,0.0,0.0,2.4,3600.0,950.5,20.2,321.1,0.8,0.0,3.0,4.0,0.0,9.4,5.4,0.0
2024-05-03 08:00:00+00:00,0.23,0.0,0.0,24.2,0.0,985.0,100.0,100.0,0.0,0.0,14.9,141.0,184.0,8.0,0.21,58.0,21.0,16.0,37.0,58.0,1.0,0.0,1.0,0.0,41.5,0.0,41.0,37.1,24.3,0.0,0.0,0.0,60.0,325.0,0.0,0.0,4.3,3600.0,951.4,23.1,594.1,1.13,0.0,3.0,61.0,0.0,11.9,3.7,0.0
2024-05-03 09:00:00+00:00,0.23,0.0,0.0,27.1,0.0,831.0,100.0,100.0,0.0,0.0,16.3,199.0,306.0,12.0,0.35,58.0,17.0,34.0,37.0,58.0,2.0,0.0,1.0,0.0,33.4,0.0,84.0,43.2,26.2,0.0,0.0,0.0,57.0,505.0,0.0,0.0,8.9,3600.0,951.8,25.4,840.4,1.38,0.0,3.0,144.0,0.0,11.9,3.1,0.0
2024-05-03 10:00:00+00:00,0.25,0.0,0.0,29.0,0.0,571.0,100.0,100.0,0.0,0.0,16.9,321.0,263.0,17.0,0.42,62.0,10.0,62.0,38.0,59.0,3.0,0.0,1.0,0.0,20.0,0.0,141.0,46.2,28.1,0.0,0.0,0.0,54.0,584.0,0.0,0.0,14.8,3600.0,951.9,26.8,1043.3,1.6,0.0,3.0,159.0,0.0,13.0,3.1,0.0
2024-05-03 11:00:00+00:00,0.28,0.0,0.0,30.5,0.0,379.0,100.0,100.0,0.0,16.0,17.0,406.0,222.0,20.0,0.47,69.0,5.0,69.0,38.0,59.0,4.0,0.0,1.0,0.0,10.1,0.0,182.0,50.5,30.9,0.0,0.0,0.0,51.0,628.0,0.0,0.0,19.0,3600.0,951.8,28.2,1188.8,1.89,0.0,3.0,209.0,0.0,14.0,4.5,0.0
2024-05-03 12:00:00+00:00,0.31,0.0,0.0,30.1,0.0,304.0,100.0,100.0,0.0,56.0,17.2,418.0,103.0,20.0,0.42,73.0,3.0,73.0,38.0,60.0,4.0,0.0,1.0,0.0,5.3,0.0,199.0,53.4,32.8,0.0,0.0,0.0,50.0,521.0,0.0,0.0,19.8,1483.36,951.6,28.6,1267.1,1.95,0.0,3.0,245.0,0.0,17.3,7.6,0.0
2024-05-03 13:00:00+00:00,0.36,0.0,0.0,30.1,0.0,297.0,100.0,100.0,0.0,91.0,17.1,413.0,59.0,19.0,0.4,73.0,2.0,73.0,39.0,60.0,4.0,0.0,1.0,0.0,3.9,0.0,200.0,53.0,32.8,0.0,0.0,0.0,49.0,472.0,0.0,0.0,18.7,72.14,951.2,28.8,1272.9,2.0,0.0,3.0,268.0,0.0,17.6,8.3,0.0
2024-05-03 14:00:00+00:00,0.42,0.0,0.0,29.2,0.0,378.0,100.0,100.0,0.0,99.0,17.6,322.0,60.0,17.0,0.34,71.0,5.0,71.0,40.0,61.0,4.0,0.0,1.0,0.0,10.3,0.0,189.0,52.5,32.9,0.0,0.0,0.0,53.0,382.0,0.0,0.0,17.6,209.74,951.2,28.1,1205.9,1.79,0.0,3.0,287.0,0.0,21.2,11.3,0.0
